Student ID,Gender,Type of Examinee,Pre-assessment 2025,Anatomy,Physiology,Parasitology,Pharmacology,Pathology,Zootechnics,Microbiology & Public Health,Medicine,Surgery,Post-assessment 2025,Pre-assessment 2025_last,Anatomy_last,Physiology_last,Parasitology_last,Pharmacology_last,Pathology_last,Zootechnics_last,Microbiology & Public Health_last,Medicine_last,Surgery_last,Post-assessment 2025_last,Pre-assessment 2025_best,Anatomy_best,Physiology_best,Parasitology_best,Pharmacology_best,Pathology_best,Zootechnics_best,Microbiology & Public Health_best,Medicine_best,Surgery_best,Post-assessment 2025_best,avg_best_score,max_best_score,avg_first_score,avg_last_score,total_attempts,avg_attempts,avg_improvement,score_std,num_exams,Licensure Exam Result,exam_coverage_ratio,best_minus_first,last_minus_first,best_minus_last,attempt_intensity,stability_index,score_range_proxy
Student 417,,First Taker,35.0,58.0,63.0,32.0,,,,,,,,48.0,58.0,63.0,32.0,,,,,,,,48.0,58.0,63.0,32.0,,,,,,,,50.25,63,47.0,50.25,5,1.25,3.25,13.67174702,4,1,0.36363636363636365,3.25,3.25,0.0,1.25,0.0681582090147026,16.0
Student 418,,First Taker,,39.0,65.0,,,,,,,,,,91.0,65.0,,,,,,,,,,91.0,65.0,,,,,,,,,78.0,91,52.0,78.0,7,3.5,26.0,18.38477631,2,0,0.18181818181818182,26.0,26.0,0.0,3.5,0.05158687332822774,39.0
Student 419,Female,Repeater,43.0,,,,,,,45.0,,,,43.0,,,,,,,45.0,,,,43.0,,,,,,,45.0,,,,44.0,45,44.0,44.0,2,1.0,0.0,1.414213562,2,1,0.18181818181818182,0.0,0.0,0.0,1.0,0.41421356243710805,1.0
Student 420,Male,First Taker,50.0,,,,,,,,,,,50.0,,,,,,,,,,,50.0,,,,,,,,,,,50.0,50,50.0,50.0,1,1.0,0.0,0.0,1,0,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,0.0
Student 421,Female,Repeater,60.0,52.0,52.0,44.0,49.0,55.0,57.0,,,,,60.0,91.0,89.0,86.0,82.0,94.0,93.0,,,,,60.0,91.0,89.0,86.0,82.0,94.0,93.0,,,,,85.0,94,52.71428571,85.0,16,2.285714286,32.28571429,11.77568116,7,1,0.6363636363636364,32.28571429,32.28571429,0.0,2.2857142857142856,0.0782737129610708,41.28571429
Student 422,Male,Repeater,51.0,47.0,,,61.0,,,,,,,51.0,88.0,,,91.0,,,,,,,51.0,88.0,,,91.0,,,,,,,76.66666667,91,53.0,76.66666667,5,1.666666667,23.66666667,22.27853975,3,1,0.2727272727272727,23.666666669999998,23.666666669999998,0.0,1.6666666666666667,0.04295802102449317,38.0
Student 423,Male,First Taker,42.0,,,,,,,,,,,42.0,,,,,,,,,,,42.0,,,,,,,,,,,42.0,42,42.0,42.0,1,1.0,0.0,0.0,1,0,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,0.0
Student 424,Male,First Taker,36.0,37.0,45.0,32.0,45.0,41.0,40.0,49.0,31.0,,29.0,33.0,37.0,45.0,32.0,45.0,41.0,40.0,49.0,31.0,,29.0,36.0,37.0,45.0,32.0,45.0,41.0,40.0,49.0,31.0,,29.0,38.5,49,38.5,38.2,11,1.1,-0.3,6.670832032,10,0,0.9090909090909091,0.0,-0.29999999999999716,0.29999999999999716,1.1,0.13036395476114632,10.5
Student 425,Female,Repeater,37.0,41.0,70.0,48.0,75.0,59.0,55.0,84.0,,,,50.0,99.0,80.0,49.0,36.0,59.0,99.0,84.0,,,,92.0,99.0,80.0,49.0,93.0,59.0,99.0,84.0,,,,81.875,99,58.625,69.5,22,2.75,10.875,18.61211203,8,0,0.7272727272727273,23.25,10.875,12.375,2.75,0.050988899026802065,40.375
Student 426,Female,Repeater,31.0,28.0,,,,,,,,,,31.0,28.0,,,,,,,,,,31.0,28.0,,,,,,,,,,29.5,31,29.5,29.5,2,1.0,0.0,2.121320344,2,0,0.18181818181818182,0.0,0.0,0.0,1.0,0.3203772409718418,1.5
Student 427,Female,First Taker,68.0,74.0,71.0,68.0,55.0,61.0,86.0,70.0,81.0,67.0,93.0,72.0,76.0,94.0,82.0,64.0,74.0,91.0,84.0,84.0,73.0,93.0,72.0,76.0,94.0,82.0,64.0,74.0,94.0,84.0,84.0,73.0,93.0,80.90909091,94,72.18181818,80.63636364,25,2.272727273,8.454545455,10.04444668,11,1,1.0,8.72727273000001,8.454545460000006,0.2727272700000043,2.272727272727273,0.09054324123008034,21.818181820000007
Student 428,Female,Repeater,,,,77.0,,,,,,,,,,,87.0,,,,,,,,,,,87.0,,,,,,,,87.0,87,77.0,87.0,2,2.0,10.0,0.0,1,1,0.09090909090909091,10.0,10.0,0.0,2.0,1.0,10.0
Student 429,Female,First Taker,29.0,74.0,81.0,66.0,75.0,60.0,73.0,82.0,86.0,74.0,84.0,73.0,74.0,81.0,66.0,75.0,60.0,73.0,82.0,86.0,74.0,84.0,73.0,74.0,81.0,66.0,75.0,60.0,73.0,82.0,86.0,74.0,84.0,75.27272727,86,71.27272727,75.27272727,14,1.272727273,4.0,7.760037488,11,1,1.0,4.0,4.0,0.0,1.2727272727272727,0.11415476262171904,14.727272729999996
Student 430,Female,First Taker,30.0,36.0,64.0,82.0,53.0,57.0,,,,,56.0,30.0,36.0,64.0,82.0,93.0,57.0,,,,,56.0,30.0,36.0,64.0,82.0,93.0,57.0,,,,,56.0,59.71428571,93,54.0,59.71428571,8,1.142857143,5.714285714,22.69151299,7,1,0.6363636363636364,5.714285709999999,5.714285709999999,0.0,1.1428571428571428,0.04220920801563379,39.0
Student 431,Female,First Taker,40.0,49.0,,,53.0,49.0,54.0,54.0,63.0,67.0,,40.0,95.0,,,89.0,49.0,68.0,54.0,63.0,67.0,,40.0,95.0,,,89.0,49.0,68.0,54.0,63.0,67.0,,65.625,95,53.625,65.625,12,1.5,12.0,18.86748904,8,1,0.7272727272727273,12.0,12.0,0.0,1.5,0.050333486933686514,41.375
Student 432,Female,First Taker,54.0,68.0,88.0,66.0,71.0,71.0,87.0,81.0,78.0,80.0,94.0,94.0,89.0,94.0,97.0,85.0,93.0,93.0,100.0,84.0,85.0,94.0,94.0,89.0,94.0,97.0,85.0,93.0,93.0,100.0,84.0,85.0,94.0,91.63636364,100,76.18181818,91.63636364,27,2.454545455,15.45454545,5.220588612,11,1,1.0,15.454545460000006,15.454545460000006,0.0,2.4545454545454546,0.1607564914469544,23.818181820000007
Student 433,Female,Repeater,48.0,32.0,,,,,,,,,,48.0,32.0,,,,,,,,,,48.0,32.0,,,,,,,,,,40.0,48,40.0,40.0,2,1.0,0.0,11.3137085,2,0,0.18181818181818182,0.0,0.0,0.0,1.0,0.08121030313491666,8.0
Student 434,Female,Repeater,47.0,47.0,96.0,89.0,91.0,88.0,95.0,99.0,97.0,56.0,,82.0,48.0,96.0,89.0,91.0,88.0,95.0,99.0,97.0,56.0,,82.0,90.0,96.0,89.0,91.0,88.0,95.0,99.0,97.0,56.0,,88.3,99,80.5,84.1,14,1.4,3.6,12.41907136,10,1,0.9090909090909091,7.799999999999997,3.5999999999999943,4.200000000000003,1.4,0.0745208049925744,18.5
Student 435,Female,First Taker,36.0,42.0,23.0,22.0,30.0,32.0,24.0,31.0,31.0,37.0,,48.0,98.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,48.0,98.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,94.4,100,30.8,94.4,23,2.3,63.6,16.3244874,10,1,0.9090909090909091,63.60000000000001,63.60000000000001,0.0,2.3,0.05772176555134324,69.2
Student 436,Female,Repeater,55.0,61.0,55.0,60.0,56.0,43.0,69.0,63.0,67.0,73.0,79.0,91.0,68.0,71.0,82.0,65.0,56.0,85.0,73.0,72.0,74.0,79.0,98.0,93.0,92.0,92.0,91.0,87.0,100.0,97.0,99.0,99.0,79.0,93.36363636,100,61.90909091,74.18181818,35,3.181818182,12.27272727,6.313045656,11,1,1.0,31.454545449999998,12.27272726999999,19.181818180000008,3.1818181818181817,0.1367419331205116,38.09090909
Student 437,,First Taker,53.0,51.0,62.0,,,,70.0,67.0,67.0,69.0,,53.0,51.0,67.0,,,,70.0,67.0,67.0,69.0,,53.0,51.0,67.0,,,,70.0,67.0,67.0,69.0,,63.42857143,70,62.71428571,63.42857143,10,1.428571429,0.7142857143,7.913219801,7,1,0.6363636363636364,0.7142857199999995,0.7142857199999995,0.0,1.4285714285714286,0.11219290248937955,7.285714290000001
Student 438,Female,First Taker,42.0,46.0,67.0,52.0,41.0,,63.0,,,48.0,56.0,42.0,56.0,72.0,79.0,90.0,,63.0,,,54.0,94.0,42.0,56.0,73.0,79.0,90.0,,63.0,,,63.0,94.0,70.0,94,51.875,68.75,21,2.625,16.875,17.50102038,8,0,0.7272727272727273,18.125,16.875,1.25,2.625,0.054051072830611085,42.125
Student 439,Female,Repeater,46.0,55.0,46.0,55.0,41.0,39.0,,63.0,56.0,55.0,,46.0,55.0,46.0,55.0,41.0,39.0,,63.0,56.0,55.0,,46.0,55.0,46.0,55.0,41.0,39.0,,63.0,56.0,55.0,,50.66666667,63,50.66666667,50.66666667,9,1.0,0.0,7.984359711,9,0,0.8181818181818182,0.0,0.0,0.0,1.0,0.11130453723659908,12.333333330000002
Student 440,Female,First Taker,54.0,77.0,72.0,72.0,67.0,43.0,83.0,64.0,68.0,70.0,,54.0,77.0,72.0,72.0,67.0,43.0,83.0,64.0,68.0,70.0,,54.0,77.0,72.0,72.0,67.0,43.0,83.0,64.0,68.0,70.0,,67.0,83,67.0,67.0,10,1.0,0.0,11.40175425,10,1,0.9090909090909091,0.0,0.0,0.0,1.0,0.08063375389009986,16.0
Student 441,Female,First Taker,52.0,55.0,70.0,61.0,55.0,53.0,74.0,69.0,78.0,71.0,,52.0,55.0,70.0,61.0,58.0,53.0,74.0,69.0,85.0,71.0,,52.0,55.0,70.0,61.0,58.0,53.0,74.0,69.0,85.0,71.0,,64.8,85,63.8,64.8,12,1.2,1.0,10.72691319,10,1,0.9090909090909091,1.0,1.0,0.0,1.2,0.0852739321761791,21.200000000000003
Student 442,Female,First Taker,55.0,75.0,92.0,76.0,57.0,89.0,73.0,68.0,74.0,85.0,89.0,98.0,75.0,92.0,76.0,57.0,89.0,73.0,68.0,74.0,85.0,89.0,98.0,75.0,92.0,76.0,57.0,89.0,73.0,68.0,74.0,85.0,89.0,79.63636364,98,75.72727273,79.63636364,12,1.090909091,3.909090909,12.05215937,11,1,1.0,3.9090909100000033,3.9090909100000033,0.0,1.0909090909090908,0.07661567497394112,22.272727270000004
Student 443,Female,First Taker,49.0,49.0,55.0,,52.0,45.0,71.0,,,,,49.0,96.0,55.0,,47.0,45.0,71.0,,,,,49.0,96.0,55.0,,52.0,45.0,71.0,,,,,61.33333333,96,53.5,60.5,9,1.5,7.0,19.19027532,6,1,0.5454545454545454,7.833333330000002,7.0,0.8333333300000021,1.5,0.04952879463755623,42.5
Student 444,Female,First Taker,53.0,58.0,65.0,71.0,47.0,60.0,77.0,,,,,53.0,90.0,78.0,71.0,47.0,60.0,77.0,,,,,53.0,90.0,78.0,71.0,47.0,60.0,77.0,,,,,68.0,90,61.57142857,68.0,11,1.571428571,6.428571429,15.29705854,7,1,0.6363636363636364,6.428571429999998,6.428571429999998,0.0,1.5714285714285714,0.061360766272365606,28.428571429999998
Student 445,Female,Repeater,38.0,62.0,72.0,,58.0,,62.0,,,,,97.0,90.0,97.0,,58.0,,62.0,,,,,97.0,90.0,97.0,,58.0,,62.0,,,,,80.8,97,58.4,80.8,10,2.0,22.4,19.2535711,5,1,0.45454545454545453,22.4,22.4,0.0,2.0,0.04937400891243323,38.6
Student 446,Female,First Taker,50.0,75.0,80.0,,,63.0,,,,,,50.0,78.0,80.0,,,63.0,,,,,,50.0,78.0,80.0,,,63.0,,,,,,67.75,80,67.0,67.75,5,1.25,0.75,14.05643388,4,1,0.36363636363636365,0.75,0.75,0.0,1.25,0.06641678952466532,13.0
Student 447,Male,First Taker,38.0,39.0,46.0,38.0,40.0,37.0,51.0,49.0,65.0,58.0,,44.0,67.0,59.0,56.0,73.0,47.0,64.0,51.0,75.0,60.0,,44.0,67.0,59.0,56.0,98.0,47.0,64.0,51.0,75.0,60.0,,62.1,98,46.1,59.6,30,3.0,13.5,15.68049036,10,0,0.9090909090909091,16.0,13.5,2.5,3.0,0.05995027594620426,51.9
Student 448,Male,Repeater,,,,,,,,74.0,62.0,,,,,,,,,,74.0,78.0,,,,,,,,,,74.0,78.0,,,76.0,78,68.0,76.0,3,1.5,8.0,2.828427125,2,1,0.18181818181818182,8.0,8.0,0.0,1.5,0.2612038749464246,10.0
Student 449,Female,Repeater,43.0,,,,,,,,,,,43.0,,,,,,,,,,,43.0,,,,,,,,,,,43.0,43,43.0,43.0,1,1.0,0.0,0.0,1,1,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,0.0
Student 450,Male,First Taker,49.0,52.0,64.0,55.0,65.0,66.0,66.0,72.0,74.0,72.0,75.0,99.0,80.0,64.0,55.0,65.0,66.0,66.0,72.0,74.0,73.0,75.0,99.0,80.0,64.0,55.0,65.0,66.0,66.0,72.0,74.0,73.0,75.0,71.72727273,99,64.54545455,71.72727273,14,1.272727273,7.181818182,11.314512,11,1,1.0,7.181818179999993,7.181818179999993,0.0,1.2727272727272727,0.08120500430711343,34.45454545
Student 451,Female,Repeater,49.0,41.0,47.0,41.0,,,38.0,,63.0,53.0,,48.0,41.0,47.0,41.0,,,38.0,,63.0,53.0,,49.0,41.0,47.0,41.0,,,38.0,,63.0,53.0,,47.42857143,63,47.42857143,47.28571429,8,1.142857143,-0.1428571429,8.638231741,7,0,0.6363636363636364,0.0,-0.14285713999999672,0.14285713999999672,1.1428571428571428,0.10375347126652991,15.571428570000002
Student 452,Female,First Taker,59.0,77.0,80.0,59.0,71.0,74.0,75.0,,,,,59.0,77.0,80.0,59.0,71.0,74.0,75.0,,,,,59.0,77.0,80.0,59.0,71.0,74.0,75.0,,,,,70.71428571,80,70.71428571,70.71428571,7,1.0,0.0,8.459989868,7,0,0.6363636363636364,0.0,0.0,0.0,1.0,0.10570835846058013,9.285714290000001
Student 453,Male,Repeater,39.0,46.0,65.0,40.0,42.0,39.0,75.0,,,,65.0,97.0,75.0,90.0,60.0,76.0,55.0,75.0,,,,65.0,97.0,85.0,94.0,60.0,76.0,90.0,75.0,,,,65.0,80.25,97,51.375,74.125,21,2.625,22.75,13.49867718,8,1,0.7272727272727273,28.875,22.75,6.125,2.625,0.06897180946820695,45.625
Student 454,Female,First Taker,45.0,57.0,,47.0,,,,,,,,45.0,57.0,,47.0,,,,,,,,45.0,57.0,,47.0,,,,,,,,49.66666667,57,49.66666667,49.66666667,3,1.0,0.0,6.429100507,3,0,0.2727272727272727,0.0,0.0,0.0,1.0,0.13460579770831738,7.333333330000002
Student 455,Female,Repeater,39.0,,,,,,,,,,,39.0,,,,,,,,,,,39.0,,,,,,,,,,,39.0,39,39.0,39.0,1,1.0,0.0,0.0,1,0,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,0.0
Student 456,Female,First Taker,67.0,69.0,84.0,67.0,62.0,68.0,,74.0,66.0,,78.0,59.0,72.0,84.0,77.0,62.0,68.0,,93.0,81.0,,78.0,67.0,72.0,84.0,77.0,62.0,68.0,,93.0,81.0,,78.0,75.77777778,93,70.55555556,74.88888889,14,1.555555556,4.333333333,9.614803401,9,1,0.8181818181818182,5.222222219999992,4.333333330000002,0.8888888899999898,1.5555555555555556,0.094208056637751,22.444444439999998
Student 457,Male,Repeater,59.0,67.0,77.0,61.0,56.0,62.0,,,,,,59.0,67.0,89.0,70.0,56.0,62.0,,,,,,59.0,67.0,89.0,70.0,56.0,62.0,,,,,,67.16666667,89,63.66666667,67.16666667,8,1.333333333,3.5,11.85608142,6,1,0.5454545454545454,3.5,3.5,0.0,1.3333333333333333,0.07778419934742448,25.333333330000002
Student 458,Female,First Taker,41.0,70.0,85.0,78.0,70.0,60.0,87.0,78.0,79.0,84.0,,41.0,76.0,85.0,79.0,70.0,73.0,88.0,78.0,79.0,84.0,,41.0,76.0,85.0,79.0,70.0,73.0,88.0,78.0,79.0,84.0,,75.3,88,73.2,75.3,15,1.5,2.1,13.23337531,10,1,0.9090909090909091,2.0999999999999943,2.0999999999999943,0.0,1.5,0.07025740403946391,14.799999999999997
Student 459,Female,First Taker,63.0,66.0,72.0,78.0,69.0,64.0,74.0,80.0,78.0,78.0,79.0,63.0,79.0,86.0,78.0,59.0,64.0,89.0,80.0,78.0,78.0,79.0,63.0,79.0,86.0,78.0,69.0,64.0,89.0,80.0,78.0,78.0,79.0,76.63636364,89,72.81818182,75.72727273,15,1.363636364,2.909090909,8.20088687,11,1,1.0,3.8181818199999924,2.909090909999989,0.9090909100000033,1.3636363636363635,0.10868517504117514,16.181818179999993
Student 460,Female,Repeater,41.0,59.0,,,,,47.0,,,,,41.0,59.0,,,,,47.0,,,,,41.0,59.0,,,,,47.0,,,,,49.0,59,49.0,49.0,3,1.0,0.0,9.16515139,3,1,0.2727272727272727,0.0,0.0,0.0,1.0,0.0983753179498884,10.0
Student 461,Female,First Taker,49.0,58.0,74.0,64.0,53.0,53.0,71.0,70.0,73.0,73.0,66.0,75.0,57.0,74.0,87.0,53.0,53.0,71.0,70.0,73.0,73.0,66.0,75.0,87.0,74.0,87.0,53.0,53.0,71.0,70.0,73.0,73.0,66.0,71.09090909,87,64.0,68.36363636,17,1.545454545,4.363636364,11.0404216,11,1,1.0,7.090909089999997,4.363636360000001,2.7272727299999957,1.5454545454545454,0.08305357015073293,23.0
Student 462,Female,Repeater,75.0,75.0,91.0,33.0,28.0,22.0,29.0,34.0,32.0,48.0,16.0,75.0,77.0,91.0,33.0,28.0,22.0,29.0,34.0,32.0,48.0,16.0,75.0,77.0,91.0,33.0,28.0,22.0,29.0,34.0,32.0,48.0,16.0,44.09090909,91,43.90909091,44.09090909,12,1.090909091,0.1818181818,25.27629144,11,0,1.0,0.1818181799999934,0.1818181799999934,0.0,1.0909090909090908,0.038057120894835074,47.09090909
Student 463,Female,First Taker,36.0,51.0,55.0,52.0,65.0,,51.0,,,72.0,68.0,36.0,51.0,55.0,52.0,65.0,,51.0,,,72.0,68.0,36.0,51.0,55.0,52.0,65.0,,51.0,,,72.0,68.0,56.25,72,56.25,56.25,8,1.0,0.0,11.63430887,8,1,0.7272727272727273,0.0,0.0,0.0,1.0,0.07914956095259684,15.75
Student 464,Female,First Taker,73.0,56.0,,,,,40.0,,70.0,,,73.0,56.0,,,,,40.0,,70.0,,,73.0,56.0,,,,,40.0,,70.0,,,59.75,73,59.75,59.75,4,1.0,0.0,15.10794493,4,1,0.36363636363636365,0.0,0.0,0.0,1.0,0.062081165806419224,13.25
Student 465,Female,Repeater,45.0,58.0,77.0,53.0,55.0,60.0,77.0,63.0,66.0,71.0,64.0,98.0,91.0,77.0,62.0,68.0,60.0,77.0,63.0,66.0,71.0,66.0,98.0,91.0,77.0,62.0,68.0,60.0,77.0,63.0,66.0,71.0,66.0,72.63636364,98,62.63636364,72.63636364,16,1.454545455,10.0,12.23333746,11,1,1.0,10.0,10.0,0.0,1.4545454545454546,0.07556672706508612,35.36363636
Student 466,Female,Repeater,41.0,57.0,52.0,53.0,53.0,45.0,48.0,56.0,66.0,,,85.0,100.0,100.0,77.0,33.0,45.0,48.0,56.0,66.0,,,100.0,100.0,100.0,77.0,53.0,45.0,48.0,56.0,66.0,,,71.66666667,100,52.33333333,67.77777778,38,4.222222222,15.44444444,23.27552362,9,0,0.8181818181818182,19.333333339999996,15.444444449999992,3.888888890000004,4.222222222222222,0.04119375613286977,47.66666667
Student 467,Female,First Taker,51.0,52.0,65.0,57.0,64.0,52.0,70.0,72.0,65.0,67.0,68.0,61.0,52.0,65.0,57.0,64.0,52.0,70.0,72.0,65.0,67.0,68.0,64.0,52.0,65.0,57.0,64.0,52.0,70.0,72.0,65.0,67.0,68.0,63.27272727,72,62.09090909,63.0,13,1.181818182,0.9090909091,6.768912898,11,1,1.0,1.1818181800000005,0.9090909100000033,0.2727272699999972,1.1818181818181819,0.12871813767630685,9.909090910000003
Student 468,Male,,39.0,38.0,61.0,,,46.0,65.0,,,,,39.0,88.0,61.0,,,46.0,65.0,,,,,39.0,88.0,61.0,,,46.0,65.0,,,,,59.8,88,49.8,59.8,6,1.2,10.0,19.01841213,5,1,0.45454545454545453,10.0,10.0,0.0,1.2,0.04995401201184082,38.2
Student 469,Male,First Taker,45.0,56.0,70.0,62.0,63.0,47.0,66.0,73.0,69.0,74.0,58.0,68.0,56.0,70.0,62.0,63.0,47.0,66.0,73.0,69.0,74.0,58.0,68.0,56.0,70.0,62.0,63.0,47.0,66.0,73.0,69.0,74.0,58.0,64.18181818,74,62.09090909,64.18181818,13,1.181818182,2.090909091,8.097137541,11,1,1.0,2.0909090899999967,2.0909090899999967,0.0,1.1818181818181819,0.10992468735281706,11.909090910000003
Student 470,Female,First Taker,47.0,52.0,59.0,67.0,54.0,51.0,84.0,69.0,78.0,77.0,,47.0,65.0,72.0,67.0,54.0,51.0,84.0,69.0,78.0,77.0,,47.0,88.0,72.0,67.0,54.0,51.0,84.0,69.0,78.0,77.0,,68.7,88,63.8,66.4,13,1.3,2.6,14.04793381,10,1,0.9090909090909091,4.900000000000006,2.6000000000000085,2.299999999999997,1.3,0.06645430612775935,24.200000000000003
Student 471,Female,First Taker,,61.0,38.0,29.0,,,,,,,,,29.0,38.0,29.0,,,,,,,,,61.0,38.0,29.0,,,,,,,,42.66666667,61,42.66666667,32.0,5,1.666666667,-10.66666667,16.50252506,3,1,0.2727272727272727,0.0,-10.666666669999998,10.666666669999998,1.6666666666666667,0.05713461323848549,18.333333330000002
Student 472,Female,First Taker,51.0,57.0,,,,,,,,,,51.0,90.0,,,,,,,,,,51.0,90.0,,,,,,,,,,70.5,90,54.0,70.5,3,1.5,16.5,27.57716447,2,1,0.18181818181818182,16.5,16.5,0.0,1.5,0.034992974934577196,36.0
Student 473,Female,First Taker,55.0,85.0,81.0,74.0,46.0,45.0,58.0,67.0,72.0,72.0,87.0,99.0,69.0,81.0,74.0,46.0,45.0,90.0,67.0,72.0,72.0,87.0,99.0,85.0,81.0,74.0,46.0,45.0,90.0,67.0,72.0,72.0,87.0,74.36363636,99,67.45454545,72.90909091,15,1.363636364,5.454545455,17.0309878,11,1,1.0,6.909090910000003,5.454545460000006,1.4545454499999977,1.3636363636363635,0.055460078565412824,31.545454550000002
Student 474,Female,First Taker,47.0,68.0,98.0,89.0,,,,88.0,,,,57.0,68.0,98.0,89.0,,,,83.0,,,,57.0,68.0,98.0,89.0,,,,88.0,,,,80.0,98,78.0,79.0,7,1.4,1.0,16.89674525,5,0,0.45454545454545453,2.0,1.0,1.0,1.4,0.05587608171379654,20.0
Student 475,Female,First Taker,35.0,48.0,59.0,47.0,46.0,45.0,47.0,44.0,59.0,,48.0,35.0,71.0,71.0,47.0,46.0,44.0,47.0,44.0,59.0,,48.0,35.0,71.0,77.0,47.0,46.0,45.0,47.0,44.0,59.0,,48.0,51.9,77,47.8,51.2,15,1.5,3.4,13.07627198,10,1,0.9090909090909091,4.100000000000001,3.4000000000000057,0.6999999999999957,1.5,0.07104153723520196,29.200000000000003
Student 476,Female,Repeater,35.0,,,,,,,,,,,35.0,,,,,,,,,,,35.0,,,,,,,,,,,35.0,35,35.0,35.0,1,1.0,0.0,0.0,1,0,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,0.0
Student 477,Male,First Taker,35.0,52.0,,,,,,,,,,35.0,52.0,,,,,,,,,,35.0,52.0,,,,,,,,,,43.5,52,43.5,43.5,2,1.0,0.0,12.02081528,2,0,0.18181818181818182,0.0,0.0,0.0,1.0,0.07680010648304043,8.5
Student 478,Male,First Taker,44.0,57.0,60.0,49.0,56.0,43.0,41.0,62.0,57.0,67.0,59.0,83.0,54.0,77.0,50.0,60.0,60.0,41.0,62.0,57.0,71.0,59.0,83.0,57.0,77.0,50.0,60.0,60.0,41.0,62.0,57.0,71.0,59.0,61.54545455,83,54.09090909,61.27272727,23,2.090909091,7.181818182,11.81832168,11,1,1.0,7.454545460000006,7.1818181800000005,0.2727272800000051,2.090909090909091,0.07801333317763952,28.909090910000003
Student 479,Female,First Taker,,,,,,43.0,48.0,55.0,36.0,,,,,,,,43.0,48.0,32.0,36.0,,,,,,,,43.0,48.0,55.0,36.0,,,45.5,55,45.5,39.75,5,1.25,-5.75,8.020806277,4,1,0.36363636363636365,0.0,-5.75,5.75,1.25,0.11085483595293041,9.5
Student 480,Female,Repeater,36.0,48.0,60.0,49.0,45.0,49.0,,59.0,66.0,56.0,,49.0,89.0,60.0,49.0,45.0,51.0,,59.0,83.0,56.0,,49.0,89.0,60.0,49.0,45.0,51.0,,59.0,83.0,56.0,,60.11111111,89,52.0,60.11111111,14,1.555555556,8.111111111,15.55188449,9,1,0.8181818181818182,8.111111110000003,8.111111110000003,0.0,1.5555555555555556,0.06041608135944646,37.0
Student 481,Female,First Taker,49.0,67.0,57.0,52.0,44.0,45.0,50.0,57.0,,56.0,,49.0,93.0,57.0,52.0,44.0,45.0,50.0,57.0,,56.0,,49.0,93.0,57.0,52.0,44.0,45.0,50.0,57.0,,56.0,,55.88888889,93,53.0,55.88888889,11,1.222222222,2.888888889,14.73469074,9,1,0.8181818181818182,2.888888889999997,2.888888889999997,0.0,1.2222222222222223,0.06355383887259039,40.0
Student 482,Female,First Taker,59.0,54.0,92.0,79.0,67.0,70.0,86.0,76.0,70.0,76.0,74.0,100.0,54.0,92.0,79.0,71.0,70.0,86.0,76.0,100.0,76.0,74.0,100.0,54.0,92.0,79.0,71.0,70.0,86.0,76.0,100.0,76.0,74.0,79.81818182,100,73.0,79.81818182,15,1.363636364,6.818181818,13.80447885,11,1,1.0,6.818181820000007,6.818181820000007,0.0,1.3636363636363635,0.06754712611852595,27.0
Student 483,Female,Repeater,50.0,41.0,,,,,,,71.0,63.0,44.0,50.0,41.0,,,,,,,71.0,63.0,44.0,50.0,41.0,,,,,,,71.0,63.0,44.0,53.8,71,53.8,53.8,5,1.0,0.0,12.79453008,5,1,0.45454545454545453,0.0,0.0,0.0,1.0,0.07249250204251974,17.200000000000003
Student 484,Female,First Taker,75.0,76.0,88.0,,,79.0,78.0,,,,,75.0,76.0,81.0,,,79.0,78.0,,,,,75.0,76.0,88.0,,,79.0,78.0,,,,,79.2,88,79.2,77.8,7,1.4,-1.4,5.167204273,5,1,0.45454545454545453,0.0,-1.4000000000000057,1.4000000000000057,1.4,0.16214802619365093,8.799999999999997
Student 485,Female,,42.0,45.0,50.0,,41.0,,,,,59.0,,42.0,83.0,50.0,,41.0,,,,,59.0,,42.0,83.0,50.0,,41.0,,,,,59.0,,55.0,83,47.4,55.0,7,1.4,7.6,17.24818831,5,0,0.45454545454545453,7.600000000000001,7.600000000000001,0.0,1.4,0.05479996057756596,35.6
Student 486,Female,First Taker,39.0,40.0,53.0,,,50.0,72.0,,,,,39.0,80.0,78.0,,,50.0,72.0,,,,,39.0,80.0,94.0,,,50.0,72.0,,,,,67.0,94,50.8,63.8,10,2.0,13.0,22.3383079,5,0,0.45454545454545453,16.200000000000003,13.0,3.200000000000003,2.0,0.042848007845504514,43.2
Student 487,Male,First Taker,66.0,49.0,,,,,,,,,,72.0,58.0,,,,,,,,,,72.0,58.0,,,,,,,,,,65.0,72,57.5,65.0,4,2.0,7.5,9.899494937,2,1,0.18181818181818182,7.5,7.5,0.0,2.0,0.09174737047726379,14.5
